"offset [um]","PinCount []","Freq [GHz]","dB(St(VCC_moving_T1,VCC_moving_T1)) []"
300,2,22.3,-3.80366807667761
300,2,22.4,-5.30635908341428
300,2,22.5,-8.10754127051781
300,2,22.6,-14.6737140596414
300,2,22.7,-20.2108519409726
300,2,22.8,-9.34918345828411
300,2,22.9,-5.65320908688494
300,2,23,-4.23994249148915
300,2,23.1,-4.15510769910489
300,2,23.2,-5.62749503599754
300,2,23.3,-10.9983040675971
300,2,23.4,-18.5554862956185
300,2,23.5,-7.6532122945038
300,2,23.6,-4.47725919149689
300,2,23.7,-3.15518665261316
300,2,23.8,-2.49875810381967
300,2,23.9,-2.13033279968172
300,2,24,-1.9026316177293
300,2,24.1,-1.74852738060915
300,2,24.2,-1.63240354255417
300,2,24.3,-1.5311261989943
300,2,24.4,-1.42407031930805
300,2,24.5,-1.28471145938544
300,2,24.6,-1.08131084709297
300,2,24.7,-0.943605650734235
300,2,24.8,-1.36934643044823
300,2,24.9,-2.44988898297925
300,2,25,-5.92185974914623
300,2,25.1,-3.80689975423143
300,2,25.2,-3.02064866510807
300,2,25.3,-2.59546062995067
300,2,25.4,-2.50440045239411
300,2,25.5,-4.16584020139581
300,2,25.6,-9.22186145759366
300,2,25.7,-10.366712279801
300,2,25.8,-6.25653214091291
300,2,25.9,-2.98215048189549
300,2,26,-2.27621835089195
300,2,26.1,-2.84442960549209
300,2,26.2,-5.46310626043369
300,2,26.3,-1.8975152950808
300,2,26.4,-1.61051997696001
300,2,26.5,-1.75957512466841
300,2,26.6,-1.96917238386461
300,2,26.7,-3.57701854208846
300,2,26.8,-6.45378613306781
300,2,26.9,-6.64486518896603
300,2,27,-3.04020358076762
300,2,27.1,-2.08725136696003
300,2,27.2,-1.82041375969449
300,2,27.3,-1.73059282478671
300,2,27.4,-1.69792471012357
300,2,27.5,-1.68678636419225
300,2,27.6,-1.68443646240438
300,2,27.7,-1.68567488576123
300,2,27.8,-1.68817084365181
300,2,27.9,-1.6908079462647
300,2,28,-1.6930264080179
300,2,28.1,-1.69453724535126
300,2,28.2,-1.69518915099015
300,2,28.3,-1.69490301091987
300,2,28.4,-1.69363831244514
300,2,28.5,-1.69137537530467
300,2,28.6,-1.68810577453565
300,2,28.7,-1.68382715743823
300,2,28.8,-1.67854049183183
300,2,28.9,-1.67224869725187
300,2,29,-1.66495608753129
300,2,29.1,-1.65666830843481
300,2,29.2,-1.64739259887862
300,2,29.3,-1.63713829066479
300,2,29.4,-1.62591752050664
300,2,29.5,-1.6137461755632
300,2,29.6,-1.60064514626955
300,2,29.7,-1.58664203066418
300,2,29.8,-1.57177354387281
300,2,29.9,-1.55608907091982
300,2,30,-1.53965611034601
300,2,30.1,-1.52256884846651
300,2,30.2,-1.5049616507187
300,2,30.3,-1.48702830193613
300,2,30.4,-1.46903387848786
300,2,30.5,-1.45119075335742
300,2,30.6,-1.43220194755405
300,2,30.7,-1.392144709955
300,2,30.8,-1.22590243232945
300,2,30.9,-1.22835226333021
300,2,31,-1.24510228237731
300,2,31.1,-1.23746940795889
300,2,31.2,-1.2201845574368
300,2,31.3,-1.19836645155607
300,2,31.4,-1.17397978767187
300,2,31.5,-1.147915843687
300,2,31.6,-1.12063311134514
300,2,31.7,-1.09238673480578
300,2,31.8,-1.06332095083068
300,2,31.9,-1.03350826132747
300,2,32,-1.00296425660211
300,2,32.1,-0.971648522696019
300,2,32.2,-0.939454452859298
300,2,32.3,-0.906186289049614
300,2,32.4,-0.871517143711359
300,2,32.5,-0.834914707070935
300,2,32.6,-0.795509111063473
300,2,32.7,-0.751860947565138
300,2,32.8,-0.701620400079481
300,2,32.9,-0.641795257897406
300,2,33,-0.581266592840281
300,2,33.1,-0.926950091084728
300,2,33.2,-6.31752095680156
300,2,33.3,-1.76809649685562
300,2,33.4,-1.49916078554842
300,2,33.5,-2.13481826079149
300,2,33.6,-0.733815687955519
300,2,33.7,-0.712302740178717
300,2,33.8,-0.685235764901952
300,2,33.9,-0.657674702154191
300,2,34,-0.631325277844389
300,2,34.1,-0.606490478046006
300,2,34.2,-0.583118135386496
300,2,34.3,-0.561080647614336
300,2,34.4,-0.540249683403191
300,2,34.5,-0.520513989366956
300,2,34.6,-0.501781020939462
300,2,34.7,-0.483974354201143
300,2,34.8,-0.467030467258321
300,2,34.9,-0.450895898736691
300,2,35,-0.435524980579019
300,2,35.1,-0.420878101264111
300,2,35.2,-0.406920399760522
300,2,35.3,-0.393620793078269
300,2,35.4,-0.380951257870624
300,2,35.5,-0.368886305514276
300,2,35.6,-0.357402606457914
300,2,35.7,-0.346478733149107
300,2,35.8,-0.336095002130797
300,2,35.9,-0.326233406411811
300,2,36,-0.316877640864134
300,2,36.1,-0.308013239355437
300,2,36.2,-0.299627870019554
300,2,36.3,-0.291711891461202
300,2,36.4,-0.284259406061604
300,2,36.5,-0.277270408392783
300,2,36.6,-0.270755773250063
300,2,36.7,-0.264751220622594
300,2,36.8,-0.25936802640418
300,2,36.9,-0.255058907454827
300,2,37,-0.25459664032262
300,2,37.1,-0.250613444259008
300,2,37.2,-0.242538578045167
300,2,37.3,-0.239023820539712
300,2,37.4,-0.237211291732369
300,2,37.5,-0.237142656470733
300,2,37.6,-0.239684068714101
300,2,37.7,-0.246858263003823
300,2,37.8,-0.26362482257973
300,2,37.9,-0.304532247301913
300,2,38,-0.42722172083922
300,2,38.1,-1.02186181743612
300,2,38.2,-3.7706035611298
300,2,38.3,-0.875590496168054
300,2,38.4,-0.418763206581701
300,2,38.5,-0.305523088525644
300,2,38.6,-0.261344481935842
300,2,38.7,-0.239457846574849
300,2,38.8,-0.226979039343092
300,2,38.9,-0.219229700770808
300,2,39,-0.214181637014911
300,2,39.1,-0.210840553626126
300,2,39.2,-0.208673535515996
300,2,39.3,-0.207375550476834
300,2,39.4,-0.206763561088822
300,2,39.5,-0.206724372825581
300,2,39.6,-0.207187210893769
300,2,39.7,-0.208108532135932
300,2,39.8,-0.209463271207348
300,2,39.9,-0.211239654971467
300,2,40,-0.213436092298515
300,4,0.1,-7.16938892384523
300,4,0.2,-7.07122343219623
300,4,0.3,-6.90978311592014
300,4,0.4,-6.69534299352052
300,4,0.5,-6.43957036077134
300,4,0.6,-6.1542755356996
300,4,0.7,-5.85037492449766
300,4,0.8,-5.53725324702666
300,4,0.9,-5.22251307039204
300,4,1,-4.91200203530332
300,4,1.1,-4.60999920370419
300,4,1.2,-4.31946858896487
300,4,1.3,-4.04232127643581
300,4,1.4,-3.77965476136008
300,4,1.5,-3.53195646624535
300,4,1.6,-3.29926905233468
300,4,1.7,-3.08132051403588
300,4,1.8,-2.87762417163255
300,4,1.9,-2.68755410268447
300,4,2,-2.51040110373055
300,4,2.1,-2.34541354462126
300,4,2.2,-2.1918266706867
300,4,2.3,-2.04888317320363
300,4,2.4,-1.91584723136714
300,4,2.5,-1.7920137136117
300,4,2.6,-1.67671383026879
300,4,2.7,-1.56931820968047
300,4,2.8,-1.46923813261821
300,4,2.9,-1.37592547115935
300,4,3,-1.28887173989038
300,4,3.1,-1.20760655965584
300,4,3.2,-1.13169575367777
300,4,3.3,-1.06073923655971
300,4,3.4,-0.994368809944205
300,4,3.5,-0.932245946208667
300,4,3.6,-0.874059615918924
300,4,3.7,-0.819524196086002
300,4,3.8,-0.768377483448596
300,4,3.9,-0.720378826189066
300,4,4,-0.67530738138346
300,4,4.1,-0.632960499593993
300,4,4.2,-0.593152235370421
300,4,4.3,-0.555711979397604
300,4,4.4,-0.520483207079524
300,4,4.5,-0.487322337279558
300,4,4.6,-0.456097694367137
300,4,4.7,-0.426688567002512
300,4,4.8,-0.398984356950854
300,4,4.9,-0.372883811421629
300,4,5,-0.348294333194387
300,4,5.1,-0.325131362788055
300,4,5.2,-0.303317827813258
300,4,5.3,-0.282783654857472
300,4,5.4,-0.263465340077836
300,4,5.5,-0.245305574944986
300,4,5.6,-0.228252924196908
300,4,5.7,-0.212261553885558
300,4,5.8,-0.197291007352178
300,4,5.9,-0.183306028121955
300,4,6,-0.170276428827582
300,4,6.1,-0.158177006054383
300,4,6.2,-0.146987501520564
300,4,6.3,-0.136692610568206
300,4,6.4,-0.127282039541591
300,4,6.5,-0.118750614427044
300,4,6.6,-0.111098443510704
300,4,6.7,-0.104331137781634
300,4,6.8,-0.0984600931008556
300,4,6.9,-0.0935028390771228
300,4,7,-0.0894834596859079
300,4,7.1,-0.086433091094246
300,4,7.2,-0.0843905015568099
300,4,7.3,-0.0834027572425323
300,4,7.4,-0.0835259750950369
300,4,7.5,-0.0848261588386704
300,4,7.6,-0.0873801052064853
300,4,7.7,-0.091276351591683
300,4,7.8,-0.0966161093173957
300,4,7.9,-0.103514079782177
300,4,8,-0.112098970157439
300,4,8.1,-0.122513383876606
300,4,8.2,-0.134912509001215
300,4,8.3,-0.149460567670385
300,4,8.4,-0.166323125712934
300,4,8.5,-0.185651682248499
300,4,8.6,-0.207553565765556
300,4,8.7,-0.232032999132802
300,4,8.8,-0.258873354761397
300,4,8.9,-0.287394019591034
300,4,9,-0.315928412429433
300,4,9.1,-0.340671494509869
300,4,9.2,-0.353235324362133
300,4,9.3,-0.3372398926959
300,4,9.4,-0.277961762722929
300,4,9.5,-0.229359585983774
300,4,9.6,-0.2873122501141
300,4,9.7,-0.397103452814472
300,4,9.8,-0.814789299073444
300,4,9.9,-2.83330802215432
300,4,10,-2.87060486480382
300,4,10.1,-2.80096777319373
300,4,10.2,-2.9775127352219
300,4,10.3,-3.31472790277449
300,4,10.4,-3.7916609390302
300,4,10.5,-4.4215276522628
300,4,10.6,-5.24199139603778
300,4,10.7,-6.3206306895457
300,4,10.8,-7.77599750643268
300,4,10.9,-9.83205808143268
300,4,11,-12.9669374749987
300,4,11.1,-18.163143172326
300,4,11.2,-19.6211770533521
300,4,11.3,-12.5633027026244
300,4,11.4,-7.67888135623897
300,4,11.5,-4.34788562975598
300,4,11.6,-2.20661935808011
300,4,11.7,-1.25980189623016
300,4,11.8,-1.41269634947927
300,4,11.9,-2.3131754475733
300,4,12,-3.56099077352677
300,4,12.1,-4.86270274732294
300,4,12.2,-6.02454080093464
300,4,12.3,-6.92361700019127
300,4,12.4,-7.51018784547232
300,4,12.5,-7.81225126482073
300,4,12.6,-7.91314120206037
300,4,12.7,-7.91472676850405
300,4,12.8,-7.91491371445342
300,4,12.9,-8.00965958148858
300,4,13,-8.31728636893487
300,4,13.1,-9.02396583233441
300,4,13.2,-10.3358172101228
300,4,13.3,-10.5865134365044
300,4,13.4,-5.74693510484801
300,4,13.5,-2.32152011302144
300,4,13.6,-1.48602370869056
300,4,13.7,-1.41516483671026
300,4,13.8,-1.46993235026554
300,4,13.9,-1.51983176877448
300,4,14,-1.54582286499006
300,4,14.1,-1.55047167295094
300,4,14.2,-1.53928939119568
300,4,14.3,-1.51702650581424
300,4,14.4,-1.48720738871606
300,4,14.5,-1.45232465697996
300,4,14.6,-1.41410623254251
300,4,14.7,-1.3737340151716
300,4,14.8,-1.3320032600285
300,4,14.9,-1.28943447823412
300,4,15,-1.24635116048402
300,4,15.1,-1.20293379262487
300,4,15.2,-1.15925769940166
300,4,15.3,-1.11532007475762
300,4,15.4,-1.0710601992232
300,4,15.5,-1.0263762948689
300,4,15.6,-0.981142964406797
300,4,15.7,-0.935235664250548
300,4,15.8,-0.888576299389327
300,4,15.9,-0.841237404582085
300,4,16,-0.793722002043215
300,4,16.1,-0.747855388867398
300,4,16.2,-0.710332188236553
300,4,16.3,-0.712310542623915
300,4,16.4,-0.996142182675315
300,4,16.5,-3.18157962947095
300,4,16.6,-1.28791537095383
300,4,16.7,-0.81586944153677
300,4,16.8,-0.674524496646658
300,4,16.9,-0.630505761373056
300,4,17,-0.652929047804809
300,4,17.1,-0.749179930721487
300,4,17.2,-0.939658649022193
300,4,17.3,-1.24652185227408
300,4,17.4,-1.67966276434031
300,4,17.5,-2.21943695641091
300,4,17.6,-2.80526713856264
300,4,17.7,-3.34206752949119
300,4,17.8,-3.72593018102501
300,4,17.9,-3.87551769355104
300,4,18,-3.75389414815913
300,4,18.1,-3.37775129442468
300,4,18.2,-2.81726487012987
300,4,18.3,-2.18213402285075
300,4,18.4,-1.58823417072575
300,4,18.5,-1.11767236898599
300,4,18.6,-0.798759327690798
300,4,18.7,-0.616243925136837
300,4,18.8,-0.535840758417127
300,4,18.9,-0.52352047984671
300,4,19,-0.553783438203101
300,4,19.1,-0.610709874267319
300,4,19.2,-0.686539465888138
300,4,19.3,-0.780584811399785
300,4,19.4,-0.900185460820881
300,4,19.5,-1.06655032200356
300,4,19.6,-1.33547799062402
300,4,19.7,-1.8798350734287
300,4,19.8,-3.44531598565057
300,4,19.9,-11.5469123487802
300,4,20,-4.92081694746348
300,4,20.1,-1.64711138460308
300,4,20.2,-1.01091100365037
300,4,20.3,-0.827519080753412
300,4,20.4,-0.762186259812283
300,4,20.5,-0.735982201115117
300,4,20.6,-0.724091857705839
300,4,20.7,-0.717198040492625
300,4,20.8,-0.711768205374699
300,4,20.9,-0.707797336704645
300,4,21,-0.710529513535261
300,4,21.1,-0.739993072984403
300,4,21.2,-0.871818599041683
300,4,21.3,-1.45048095780367
300,4,21.4,-4.52327447205025
300,4,21.5,-21.3318227982835
300,4,21.6,-6.59079640727757
300,4,21.7,-3.97104885963598
300,4,21.8,-3.05967545608221
300,4,21.9,-2.64931525351447
300,4,22,-2.4468677701338
300,4,22.1,-2.35418436553816
300,4,22.2,-2.33373199191316
300,4,22.3,-2.37369201600348
300,4,22.4,-2.47906982592189
300,4,22.5,-2.67516450302945
300,4,22.6,-3.02857375399206
300,4,22.7,-3.72385756672414
300,4,22.8,-5.39637404551729
300,4,22.9,-9.92140802777469
300,4,23,-4.13531965527618
300,4,23.1,-1.37062500249671
300,4,23.2,-1.1031280512511
300,4,23.3,-1.21491577480123
300,4,23.4,-1.42182920144504
300,4,23.5,-1.71695549750607
300,4,23.6,-2.20396877859348
300,4,23.7,-3.24301281317952
300,4,23.8,-5.30728192586041
300,4,23.9,-2.17163391289457
300,4,24,-0.914975143761265
300,4,24.1,-0.880158764337252
300,4,24.2,-1.0129347505069
300,4,24.3,-1.19086463512262
300,4,24.4,-1.42003593821434
300,4,24.5,-1.75737701644687
300,4,24.6,-2.36382181242425
300,4,24.7,-3.63966613160358
300,4,24.8,-3.45126808131573
300,4,24.9,-1.49783217948647
300,4,25,-1.17266708388307
300,4,25.1,-0.955610169097713
300,4,25.2,-1.31145342214155
300,4,25.3,-2.08898835684401
300,4,25.4,-4.6320166939443
300,4,25.5,-2.79584003514897
300,4,25.6,-0.760598314117381
300,4,25.7,-0.861591597728334
300,4,25.8,-0.96089878216965
300,4,25.9,-1.76709148701208
300,4,26,-8.44534482611072
300,4,26.1,-1.87741566897976
300,4,26.2,-1.85376298424958
300,4,26.3,-1.89407886102262
300,4,26.4,-0.717045430611359
300,4,26.5,-0.571162639205014
300,4,26.6,-0.706762010329927
300,4,26.7,-0.622730945413923
300,4,26.8,-0.591122142883753
300,4,26.9,-0.657407819455157
300,4,27,-0.788235193101654
300,4,27.1,-0.452868476913324
300,4,27.2,-0.469133259269624
300,4,27.3,-0.488527915695539
300,4,27.4,-0.501943233535364
300,4,27.5,-0.511453703935199
300,4,27.6,-0.518315482639231
300,4,27.7,-0.523217424307545
300,4,27.8,-0.526567559752057
300,4,27.9,-0.528628746600656
300,4,28,-0.529582936356005
300,4,28.1,-0.529563626199092
300,4,28.2,-0.528673408106761
300,4,28.3,-0.526994079207301
300,4,28.4,-0.524592803918681
300,4,28.5,-0.521526058953855
300,4,28.6,-0.517842267226017
300,4,28.7,-0.513583617860743
300,4,28.8,-0.50878735609626
300,4,28.9,-0.503486709822655
300,4,29,-0.497711551473085
300,4,29.1,-0.491488851737094
300,4,29.2,-0.484842952120338
300,4,29.3,-0.477795659327324
300,4,29.4,-0.470366139112588
300,4,29.5,-0.462570554847109
300,4,29.6,-0.45442134562734
300,4,29.7,-0.445925952550411
300,4,29.8,-0.437084643231499
300,4,29.9,-0.427886774977862
300,4,30,-0.418304200253708
300,4,30.1,-0.408279137366424
300,4,30.2,-0.397700693972992
300,4,30.3,-0.386357042937644
300,4,30.4,-0.373836851113684
300,4,30.5,-0.35938499905686
300,4,30.6,-0.343003790532846
300,4,30.7,-0.354213135679854
300,4,30.8,-0.398717791840452
300,4,30.9,-0.374922990561226
300,4,31,-0.355549848724179
300,4,31.1,-0.340736191973706
300,4,31.2,-0.328143007352164
300,4,31.3,-0.316758545813749
300,4,31.4,-0.306124789810485
300,4,31.5,-0.296014268340688
300,4,31.6,-0.286305155951591
300,4,31.7,-0.276928222309363
300,4,31.8,-0.267841952401824
300,4,31.9,-0.259019762925658
300,4,32,-0.250442791245778
300,4,32.1,-0.24209531290366
300,4,32.2,-0.233961244734006
300,4,32.3,-0.226020649196003
300,4,32.4,-0.218244979595973
300,4,32.5,-0.210588660923282
300,4,32.6,-0.202970693813871
300,4,32.7,-0.195225161642617
300,4,32.8,-0.186926070730488
300,4,32.9,-0.176408802736347
300,4,33,-0.150888712748405
300,4,33.1,-0.18377051689858
300,4,33.2,-0.174099065876823
300,4,33.3,-0.263373306502237
300,4,33.4,-0.379336338985893
300,4,33.5,-0.203946931667107
300,4,33.6,-0.178656130871189
300,4,33.7,-0.167101531371434
300,4,33.8,-0.159468399644331
300,4,33.9,-0.153548466924068
300,4,34,-0.148581717576982
300,4,34.1,-0.144236375157402
300,4,34.2,-0.14034289879826
300,4,34.3,-0.136804032554239
300,4,34.4,-0.133558677478233
300,4,34.5,-0.130565475956322
300,4,34.6,-0.127794625363729
300,4,34.7,-0.125223487467135
300,4,34.8,-0.122834091840412
300,4,34.9,-0.120611646472467
300,4,35,-0.11854361288203
300,4,35.1,-0.11661911196043
300,4,35.2,-0.114828531168261
300,4,35.3,-0.113163258632542
300,4,35.4,-0.11161550005571
300,4,35.5,-0.110178151890818
300,4,35.6,-0.108844715104172
300,4,35.7,-0.107609241315303
300,4,35.8,-0.106466309480574
300,4,35.9,-0.105411038899391
300,4,36,-0.104439156889848
300,4,36.1,-0.10354716556367
300,4,36.2,-0.102732714505779
300,4,36.3,-0.101995453763662
300,4,36.4,-0.101339152565176
300,4,36.5,-0.10077769027902
300,4,36.6,-0.100355519768437
300,4,36.7,-0.100240301775505
300,4,36.8,-0.101362888608124
300,4,36.9,-0.107288848104654
300,4,37,-0.10058446014363
300,4,37.1,-0.0984997085530774
300,4,37.2,-0.0977947059823363
300,4,37.3,-0.0973891991181661
300,4,37.4,-0.0971006615837687
300,4,37.5,-0.0968807071843299
300,4,37.6,-0.0967132554095974
300,4,37.7,-0.0965947868785502
300,4,37.8,-0.0965338314720623
300,4,37.9,-0.0965729618717267
300,4,38,-0.0969529792760548
300,4,38.1,-0.0996246987360008
300,4,38.2,-0.0973289394661291
300,4,38.3,-0.0965323548001204
300,4,38.4,-0.096428250653449
300,4,38.5,-0.0964504956012667
300,4,38.6,-0.0965224664536113
300,4,38.7,-0.0966255329435856
300,4,38.8,-0.0967532427215104
300,4,38.9,-0.0969027647326494
300,4,39,-0.0970726450464463
300,4,39.1,-0.0972620805203581
300,4,39.2,-0.097470655711997
300,4,39.3,-0.0976982531629646
300,4,39.4,-0.0979450479987478
300,4,39.5,-0.0982115649480279
300,4,39.6,-0.0984988102409761
300,4,39.7,-0.0988085271674767
300,4,39.8,-0.0991436918161652
300,4,39.9,-0.0995095263719794
300,4,40,-0.0999157432151276
300,8,0.1,-7.17240133886734
300,8,0.2,-7.0746577324848
300,8,0.3,-6.91415038963453
300,8,0.4,-6.70113948628792
300,8,0.5,-6.44728957611986
300,8,0.6,-6.1644005069462
300,8,0.7,-5.86336328193422
300,8,0.8,-5.55352220515113
300,8,0.9,-5.24242756624284
300,8,1,-4.93586718274081
300,8,1.1,-4.63805694985483
300,8,1.2,-4.35189790952559
300,8,1.3,-4.07924100961815
300,8,1.4,-3.82112824831645
300,8,1.5,-3.57799725809277
300,8,1.6,-3.34984713355648
300,8,1.7,-3.13636860861719
300,8,1.8,-2.93704384781379
300,8,1.9,-2.75122147420984
300,8,2,-2.57817201758771
300,8,2.1,-2.41712819618519
300,8,2.2,-2.26731363021349
300,8,2.3,-2.1279628400239
300,8,2.4,-1.99833474660898
300,8,2.5,-1.87772137760962
300,8,2.6,-1.76545307339763
300,8,2.7,-1.66090116924367
300,8,2.8,-1.56347888624462
300,8,2.9,-1.47264097379726
300,8,3,-1.3878825089501
300,8,3.1,-1.30873714721904
300,8,3.2,-1.23477504021404
300,8,3.3,-1.16560057653495
300,8,3.4,-1.10085005480182
300,8,3.5,-1.04018936708257
300,8,3.6,-0.983311743688101
300,8,3.7,-0.929935594664696
300,8,3.8,-0.879802468028395
300,8,3.9,-0.832675137001142
300,8,4,-0.788335820372874
300,8,4.1,-0.74658453648263
300,8,4.2,-0.707237587417877
300,8,4.3,-0.670126168198873
300,8,4.4,-0.635095094525939
300,8,4.5,-0.602001641599355
300,8,4.6,-0.57071448674857
300,8,4.7,-0.541112747998738
300,8,4.8,-0.513085111608293
300,8,4.9,-0.486529041250291
300,8,5,-0.461350062467902
300,8,5.1,-0.437461116194446
300,8,5.2,-0.414781975885124
300,8,5.3,-0.393238722963577
300,8,5.4,-0.372763276255691
300,8,5.5,-0.353292971114533
300,8,5.6,-0.334770184906013
300,8,5.7,-0.317142005474803
300,8,5.8,-0.300359940267987
300,8,5.9,-0.284379663652697
300,8,6,-0.26916080098646
300,8,6.1,-0.254666747920176
300,8,6.2,-0.240864524373954
300,8,6.3,-0.22772466258672
300,8,6.4,-0.2152211295463
300,8,6.5,-0.203331284247265
300,8,6.6,-0.192035870964101
300,8,6.7,-0.181319050034906
300,8,6.8,-0.171168468233962
300,8,6.9,-0.161575371272593
300,8,7,-0.152534761390433
300,8,7.1,-0.1440456030888
300,8,7.2,-0.136111080407655
300,8,7.3,-0.128738908307722
300,8,7.4,-0.121941700019965
300,8,7.5,-0.115737389505143
300,8,7.6,-0.110149704103837
300,8,7.7,-0.105208674884307
300,8,7.8,-0.100951159578819
300,8,7.9,-0.097421332115512
300,8,8,-0.0946710585491442
300,8,8.1,-0.0927600235394856
300,8,8.2,-0.0917553817639976
300,8,8.3,-0.0917305651034709
300,8,8.4,-0.0927626512141795
300,8,8.5,-0.0949273604238147
300,8,8.6,-0.0982902905896448
300,8,8.7,-0.102892576218763
300,8,8.8,-0.108729595348182
300,8,8.9,-0.115726123691822
300,8,9,-0.123734301355415
300,8,9.1,-0.132676373821364
300,8,9.2,-0.143324980099474
300,8,9.3,-0.160379208533348
300,8,9.4,-0.199780869789719
300,8,9.5,-0.280128712017111
300,8,9.6,-0.371051407816647
300,8,9.7,-0.487925135362681
300,8,9.8,-1.3261380812363
300,8,9.9,-4.6874325864174
300,8,10,-3.69257956329739
300,8,10.1,-3.22297624811942
300,8,10.2,-3.31370457778303
300,8,10.3,-3.71015582724059
300,8,10.4,-4.37077046393642
300,8,10.5,-5.33752387522983
300,8,10.6,-6.71771511050514
300,8,10.7,-8.71946773001689
300,8,10.8,-11.7902760803991
300,8,10.9,-17.2512398298317
300,8,11,-32.6009728075194
300,8,11.1,-18.0161905156675
300,8,11.2,-11.9284435185696
300,8,11.3,-8.49086780227024
300,8,11.4,-6.1497669841322
300,8,11.5,-4.40185521860755
300,8,11.6,-3.02736829354562
300,8,11.7,-1.96891009467191
300,8,11.8,-1.42869624663183
300,8,11.9,-2.1708419270156
300,8,12,-5.15779654284395
300,8,12.1,-8.94892378558044
300,8,12.2,-9.55209782784618
300,8,12.3,-8.14831260834834
300,8,12.4,-6.87217679131388
300,8,12.5,-5.96795741149693
300,8,12.6,-5.34532896090815
300,8,12.7,-4.92734597993906
300,8,12.8,-4.67451374648464
300,8,12.9,-4.5820320620992
300,8,13,-4.6906166900051
300,8,13.1,-5.1403143899481
300,8,13.2,-6.40263223769667
300,8,13.3,-10.6833489366183
300,8,13.4,-10.3985022439042
300,8,13.5,-2.36192273730915
300,8,13.6,-1.15525011495577
300,8,13.7,-1.01914957582177
300,8,13.8,-1.03379257587437
300,8,13.9,-1.06332892696972
300,8,14,-1.08623092315819
300,8,14.1,-1.1008432781945
300,8,14.2,-1.10896019978368
300,8,14.3,-1.11257596466555
300,8,14.4,-1.11329313176794
300,8,14.5,-1.11230394874097
300,8,14.6,-1.11047878626139
300,8,14.7,-1.1084552179894
300,8,14.8,-1.10670785919985
300,8,14.9,-1.10559961080008
300,8,15,-1.10541880353296
300,8,15.1,-1.10640653966732
300,8,15.2,-1.10877763222325
300,8,15.3,-1.11273779172181
300,8,15.4,-1.11849931620946
300,8,15.5,-1.12629760611351
300,8,15.6,-1.13641158726626
300,8,15.7,-1.14919323880332
300,8,15.8,-1.16511670088601
300,8,15.9,-1.18487126668753
300,8,16,-1.20956289166858
300,8,16.1,-1.24122602487046
300,8,16.2,-1.28442406209842
300,8,16.3,-1.35297378169099
300,8,16.4,-1.50910071376752
300,8,16.5,-1.37377269171473
300,8,16.6,-1.31211739460613
300,8,16.7,-1.39363173367057
300,8,16.8,-1.48425031061257
300,8,16.9,-1.5936293770411
300,8,17,-1.74113692453103
300,8,17.1,-1.97460379643544
300,8,17.2,-2.46924202516461
300,8,17.3,-2.98549346929015
300,8,17.4,-1.33287649018173
300,8,17.5,-1.56580924762329
300,8,17.6,-1.81157648223743
300,8,17.7,-2.03680199689007
300,8,17.8,-2.25124957156261
300,8,17.9,-2.44653592116174
300,8,18,-2.59464949882972
300,8,18.1,-2.65019600023793
300,8,18.2,-2.56683974437808
300,8,18.3,-2.33025471468685
300,8,18.4,-1.98059707067148
300,8,18.5,-1.59316167375802
300,8,18.6,-1.23522912202721
300,8,18.7,-0.941878359526588
300,8,18.8,-0.719528338292587
300,8,18.9,-0.55959609673333
300,8,19,-0.449200966564873
300,8,19.1,-0.376507498279395
300,8,19.2,-0.332629047742958
300,8,19.3,-0.312191110752286
300,8,19.4,-0.31409410805978
300,8,19.5,-0.34441528265807
300,8,19.6,-0.427462155219682
300,8,19.7,-0.655534305705932
300,8,19.8,-1.51882377545369
300,8,19.9,-7.80867590540313
300,8,20,-4.01915162879819
300,8,20.1,-1.37048892972805
300,8,20.2,-0.829042642193925
300,8,20.3,-0.6501996949893
300,8,20.4,-0.580136106930961
300,8,20.5,-0.555580168064494
300,8,20.6,-0.555459939473205
300,8,20.7,-0.571938432270842
300,8,20.8,-0.602743305561721
300,8,20.9,-0.649007129572634
300,8,21,-0.715267264248225
300,8,21.1,-0.811232645416392
300,8,21.2,-0.956615055648358
300,8,21.3,-1.19344017738483
300,8,21.4,-1.61890754518908
300,8,21.5,-2.4699444811516
300,8,21.6,-4.16512305105267
300,8,21.7,-5.42142782280046
300,8,21.8,-3.6378659067089
300,8,21.9,-2.20394974103261
300,8,22,-1.57114576868225
300,8,22.1,-1.30021149790392
300,8,22.2,-1.19091740302292
300,8,22.3,-1.16466886401059
300,8,22.4,-1.18928286494655
300,8,22.5,-1.251664388544
300,8,22.6,-1.34782489486635
300,8,22.7,-1.47913218062413
300,8,22.8,-1.65106504111791
300,8,22.9,-1.87316319946926
300,8,23,-2.15966838212739
300,8,23.1,-2.53055282162556
300,8,23.2,-3.012440744098
300,8,23.3,-3.63828183710536
300,8,23.4,-4.44376502551131
300,8,23.5,-5.46027613299953
300,8,23.6,-6.71959818915384
300,8,23.7,-8.27110101809066
300,8,23.8,-8.81850646976443
300,8,23.9,-4.5689095458374
300,8,24,-2.38119711373898
300,8,24.1,-1.81929876828241
300,8,24.2,-1.54906477977002
300,8,24.3,-1.36812360326191
300,8,24.4,-1.26490454096412
300,8,24.5,-1.26942993043324
300,8,24.6,-1.44607511335816
300,8,24.7,-1.62225332306558
300,8,24.8,-1.56884700437652
300,8,24.9,-2.99125002385339
300,8,25,-6.08082383240273
